,MSFT,AMZN,SNOW,BABA,MU,BNGO,FSLY,BIDU,NNDM,FSLR,CRM,SUMO,XPEV,FROG,SPLK,U,1810.HK,NVDA,TSLA,CSCO,AAPL,GOOG,TWLO,SPOT,MDB,DASH,NIO,QCOM,AMD,Date,MSFT_initial_total,MSFT_current_total,MSFT_profit_nominal,MSFT_profit_rate,AMZN_initial_total,AMZN_current_total,AMZN_profit_nominal,AMZN_profit_rate,SNOW_initial_total,SNOW_current_total,SNOW_profit_nominal,SNOW_profit_rate,BABA_initial_total,BABA_current_total,BABA_profit_nominal,BABA_profit_rate,MU_initial_total,MU_current_total,MU_profit_nominal,MU_profit_rate,BNGO_initial_total,BNGO_current_total,BNGO_profit_nominal,BNGO_profit_rate,FSLY_initial_total,FSLY_current_total,FSLY_profit_nominal,FSLY_profit_rate,BIDU_initial_total,BIDU_current_total,BIDU_profit_nominal,BIDU_profit_rate,NNDM_initial_total,NNDM_current_total,NNDM_profit_nominal,NNDM_profit_rate,FSLR_initial_total,FSLR_current_total,FSLR_profit_nominal,FSLR_profit_rate,CRM_initial_total,CRM_current_total,CRM_profit_nominal,CRM_profit_rate,SUMO_initial_total,SUMO_current_total,SUMO_profit_nominal,SUMO_profit_rate,XPEV_initial_total,XPEV_current_total,XPEV_profit_nominal,XPEV_profit_rate,FROG_initial_total,FROG_current_total,FROG_profit_nominal,FROG_profit_rate,SPLK_initial_total,SPLK_current_total,SPLK_profit_nominal,SPLK_profit_rate,U_initial_total,U_current_total,U_profit_nominal,U_profit_rate,1810.HK_initial_total,1810.HK_current_total,1810.HK_profit_nominal,1810.HK_profit_rate,NVDA_initial_total,NVDA_current_total,NVDA_profit_nominal,NVDA_profit_rate,TSLA_initial_total,TSLA_current_total,TSLA_profit_nominal,TSLA_profit_rate,CSCO_initial_total,CSCO_current_total,CSCO_profit_nominal,CSCO_profit_rate,AAPL_initial_total,AAPL_current_total,AAPL_profit_nominal,AAPL_profit_rate,GOOG_initial_total,GOOG_current_total,GOOG_profit_nominal,GOOG_profit_rate,TWLO_initial_total,TWLO_current_total,TWLO_profit_nominal,TWLO_profit_rate,SPOT_initial_total,SPOT_current_total,SPOT_profit_nominal,SPOT_profit_rate,MDB_initial_total,MDB_current_total,MDB_profit_nominal,MDB_profit_rate,DASH_initial_total,DASH_current_total,DASH_profit_nominal,DASH_profit_rate,NIO_initial_total,NIO_current_total,NIO_profit_nominal,NIO_profit_rate,QCOM_initial_total,QCOM_current_total,QCOM_profit_nominal,QCOM_profit_rate,AMD_initial_total,AMD_current_total,AMD_profit_nominal,AMD_profit_rate,initial_value_for_date,current_value_for_date,profit_nominal_for_date,profit_rate_for_date
105,261.1499938964844,3340.8798828125,235.63999938964844,232.0800018310547,86.02999877929688,6.159999847412109,68.91999816894531,220.94000244140625,7.489999771118164,88.55999755859375,233.50999450683594,19.719999313354492,33.29999923706055,52.56999969482422,133.1999969482422,102.51000213623047,27.049999237060547,152.65249633789062,729.4000244140625,51.90999984741211,134.32000732421875,2315.300048828125,384.6400146484375,284.1099853515625,306.17999267578125,152.75,41.08000183105469,135.42999267578125,82.76000213623047,2021-04-23,1054.95,1305.7499694824219,250.79996948242183,23.773635668270707,3250.0,3340.8798828125,90.8798828125,2.7963040865384614,911.41,978.6129174652099,67.20291746520991,7.373511094371349,1375.0,1160.4000091552734,-214.59999084472656,-15.607272061434658,,,,,,,,,300.0,318.41039154052737,18.41039154052737,6.13679718017579,277.84,287.2220031738281,9.382003173828139,3.376764747274741,655.45,602.8700815773011,-52.57991842269894,-8.021957193180095,200.0,236.4551934814453,36.45519348144529,18.227596740722646,190.0,183.3053456878662,-6.6946543121337925,-3.5235022695441014,297.73,255.96559108734132,-41.764408912658695,-14.02761190093665,,,,,151.6,170.3267990112305,18.726799011230497,12.352769796326186,150.0,142.52399673461915,-7.476003265380854,-4.984002176920569,310.53,312.6555065155029,2.1255065155029342,0.6844770281463738,100.24,104.44004705429077,4.200047054290778,4.189991075709076,200.0,230.50526947021484,30.50526947021484,15.252634735107423,250.0,299.8563500366211,49.85635003662111,19.942540014648444,149.87,169.7456995010376,19.875699501037587,13.261960032720083,72.0,71.18960388183594,-0.8103961181640642,-1.1255501641167558,71.8,89.13905187988281,17.339051879882817,24.149097325742087,2128.0,2068.478606774903,-59.5213932250972,-2.797057952307199,59.91,55.685557128906254,-4.224442871093743,-7.051315091126261,55.0,42.86519897460938,-12.134801025390622,-22.063274591619315,52.7,44.2975,-8.402500000000003,-15.944022770398487,50.0,37.79360168457031,-12.206398315429688,-24.412796630859376,150.0,148.97299194335938,-1.027008056640625,-0.6846720377604166,50.0,47.17320121765136,-2.8267987823486393,-5.65359756469728,12514.03,12705.52036727295,191.49036727294967,1.5302054356026698
106,261.54998779296875,3409.0,237.75,232.6999969482422,87.83999633789062,7.619999885559082,71.12000274658203,216.4600067138672,8.229999542236328,89.79000091552734,235.4600067138672,19.959999084472656,33.0,52.5,134.0,104.62000274658203,26.399999618530273,154.77999877929688,738.2000122070312,51.63999938964844,134.72000122070312,2326.739990234375,400.67999267578125,298.0199890136719,321.2300109863281,153.8000030517578,42.619998931884766,138.9600067138672,85.41000366210938,2021-04-26,1054.95,1307.7499389648438,252.7999389648437,23.963215220137798,3250.0,3409.0,159.0,4.892307692307693,911.41,987.3757499999999,75.96574999999996,8.334969991551548,1375.0,1163.499984741211,-211.50001525878906,-15.381819291548295,,,,,,,,,300.0,328.574412689209,28.574412689208998,9.524804229736333,277.84,281.3980087280274,3.558008728027403,1.2805962885212363,655.45,662.4326631546021,6.982663154602051,1.065323541780769,200.0,239.739302444458,39.73930244445799,19.869651222228995,190.0,184.83610527038576,-5.163894729614242,-2.7178393313759166,297.73,259.0807881164551,-38.64921188354492,-12.9812957658096,,,,,151.6,170.10000000000002,18.50000000000003,12.203166226912947,150.0,143.38,-6.6200000000000045,-4.413333333333337,310.53,319.0910083770752,8.561008377075211,2.7569021920829586,100.24,101.9303985271454,1.6903985271454047,1.686351284063652,200.0,233.71779815673827,33.71779815673827,16.858899078369134,250.0,303.47402501831056,53.474025018310556,21.389610007324222,149.87,168.8627980041504,18.992798004150387,12.672848471442174,72.0,71.40160064697265,-0.5983993530273466,-0.8311102125379813,71.8,89.57948962402344,17.77948962402344,24.76252036772067,2128.0,2154.7367966125494,26.73679661254937,1.2564284122438614,59.91,58.41191784667969,-1.4980821533203041,-2.5005544204979206,55.0,44.97220153808594,-10.02779846191406,-18.232360839843746,52.7,44.602000885009765,-8.097999114990238,-15.366222229582993,50.0,39.210399017333984,-10.789600982666016,-21.579201965332032,150.0,152.85600738525392,2.8560073852539176,1.9040049235026117,50.0,48.68370208740234,-1.316297912597662,-2.632595825195324,12514.03,12968.697097835924,454.66709783592285,3.6332588129956807
107,261.9700012207031,3417.429931640625,238.1699981689453,235.9199981689453,89.45999908447266,7.050000190734863,70.7300033569336,216.39999389648438,8.130000114440918,89.69000244140625,234.2100067138672,19.790000915527344,31.59000015258789,51.189998626708984,127.38999938964844,104.01000213623047,26.299999237060547,153.8175048828125,704.739990234375,51.369998931884766,134.38999938964844,2307.1201171875,395.8900146484375,292.9200134277344,318.010009765625,162.1300048828125,41.209999084472656,138.00999450683594,85.20999908447266,2021-04-27,1054.95,1309.8500061035156,254.90000610351558,24.162283151193478,3250.0,3417.429931640625,167.429931640625,5.151690204326923,911.41,989.1200023956297,77.71000239562977,8.526349545827868,1375.0,1179.5999908447266,-195.40000915527344,-14.210909756747158,,,,,,,,,300.0,326.7726155090332,26.772615509033187,8.924205169677728,277.84,281.3199920654297,3.4799920654297125,1.2525165798408122,655.45,654.3837092113496,-1.0662907886504627,-0.16268072143572548,200.0,239.4723065185547,39.47230651855469,19.736153259277344,190.0,183.85485527038574,-6.145144729614259,-3.2342866997969786,297.73,256.87421188354494,-40.855788116455074,-13.722429085565805,,,,,151.6,165.85559555053712,14.255595550537123,9.403427144153776,150.0,136.30729934692383,-13.692700653076173,-9.12846710205078,310.53,317.2305065155029,6.700506515502923,2.157764633208683,100.24,101.54429705429078,1.3042970542907852,1.3011742361240874,200.0,232.26443237304687,32.26443237304687,16.132216186523436,250.0,289.7186099853516,39.71860998535158,15.88744399414063,149.87,167.9798965072632,18.109896507263187,12.083736910164268,72.0,71.22669967651368,-0.7733003234863247,-1.07402822706434,71.8,88.82412451171875,17.024124511718753,23.710479821335312,2128.0,2128.9777317749026,0.9777317749026224,0.04594604205369466,59.91,57.41232263183594,-2.497677368164055,-4.169049187387841,55.0,44.5214013671875,-10.4785986328125,-19.051997514204544,52.7,47.01770141601562,-5.682298583984384,-10.782350254239818,50.0,37.91319915771484,-12.086800842285157,-24.17360168457031,150.0,151.81099395751954,1.8109939575195426,1.2073293050130285,50.0,48.56969947814941,-1.4303005218505902,-2.8606010437011804,12514.03,12925.85213274727,411.8221327472688,3.290883374478639
108,254.55999755859375,3458.5,236.63999938964844,236.72000122070312,86.02999877929688,6.96999979019165,67.77999877929688,215.8300018310547,7.960000038146973,88.69999694824219,236.8800048828125,19.959999084472656,31.690000534057617,51.04999923706055,128.1300048828125,105.37999725341797,25.299999237060547,152.7675018310547,694.4000244140625,51.11000061035156,133.5800018310547,2379.909912109375,393.79998779296875,256.8399963378906,316.3999938964844,162.4499969482422,41.189998626708984,136.57000732421875,84.0199966430664,2021-04-28,1054.95,1272.7999877929688,217.8499877929687,20.650266628083674,3250.0,3458.5,208.5,6.415384615384616,911.41,982.7659174652099,71.35591746520993,7.829178686344228,1375.0,1183.6000061035156,-191.39999389648438,-13.919999556107955,,,,,,,,,300.0,313.1435943603516,13.143594360351585,4.381198120117195,277.84,280.5790023803711,2.7390023803711188,0.9858200332461557,655.45,640.7004030704499,-14.749596929550194,-2.2503008512548925,200.0,236.82899185180662,36.82899185180662,18.41449592590331,190.0,185.95080383300783,-4.049196166992175,-2.1311558773643027,297.73,259.0807881164551,-38.64921188354492,-12.9812957658096,,,,,151.6,165.40199752807618,13.801997528076186,9.1042200053273,150.0,137.0991052246094,-12.900894775390611,-8.600596516927075,310.53,321.40899162292476,10.878991622924786,3.503362516640836,100.24,97.68329705429078,-2.556702945709219,-2.550581549989245,200.0,230.6789277648926,30.67892776489259,15.339463882446296,250.0,285.4678500366211,35.46785003662109,14.187140014648433,149.87,167.12970199584962,17.25970199584961,11.516448919630085,72.0,70.797400970459,-1.2025990295410054,-1.670276429918063,71.8,91.62653161621094,19.826531616210943,27.613553783023598,2128.0,2117.738194354248,-10.261805645751792,-0.4822277089169075,59.91,50.34063928222656,-9.569360717773435,-15.972893870428035,55.0,44.295999145507814,-10.704000854492186,-19.461819735440336,52.7,47.11049911499023,-5.58950088500977,-10.60626353891797,50.0,37.89479873657227,-12.10520126342773,-24.21040252685546,150.0,150.22700805664064,0.22700805664064205,0.1513387044270947,50.0,47.891398086547845,-2.108601913452155,-4.21720382690431,12514.03,12876.741835564804,362.71183556480423,2.898441473808226
109,252.50999450683594,3471.31005859375,229.5500030517578,234.17999267578125,88.05999755859375,6.610000133514404,65.05000305175781,212.2899932861328,7.710000038146973,87.29000091552734,234.36000061035156,19.579999923706055,30.520000457763672,50.59000015258789,128.2100067138672,103.2300033569336,25.149999618530273,153.24749755859375,677.0,51.459999084472656,133.47999572753906,2429.889892578125,375.44000244140625,262.1499938964844,300.4200134277344,150.11000061035156,38.9900016784668,142.67999267578125,83.91000366210938,2021-04-29,1054.95,1262.5499725341797,207.59997253417964,19.678655152773082,3250.0,3471.31005859375,221.31005859375,6.809540264423077,911.41,953.3211626739501,41.911162673950116,4.598497127961084,1375.0,1170.8999633789062,-204.10003662109375,-14.843639026988637,,,,,,,,,300.0,300.5310140991211,0.5310140991210801,0.1770046997070267,277.84,275.9769912719727,-1.863008728027296,-0.6705329427106594,655.45,620.5779030704499,-34.87209692955014,-5.3203290761385515,200.0,233.064302444458,33.06430244445801,16.532151222229004,190.0,183.972600479126,-6.027399520874013,-3.1723155373021124,297.73,254.1483990097046,-43.581600990295414,-14.637960900915395,,,,,151.6,163.91160049438477,12.311600494384777,8.121108505530856,150.0,137.1847071838379,-12.8152928161621,-8.543528544108067,310.53,314.85151023864745,4.321510238647477,1.39165627754081,100.24,97.1041485271454,-3.135851472854597,-3.12834344857801,200.0,231.40372131347655,31.403721313476552,15.701860656738276,250.0,278.3147,28.314700000000016,11.325880000000007,149.87,168.2741970062256,18.404197006225587,12.280107430590235,72.0,70.74439773559571,-1.2556022644042883,-1.743892033894845,71.8,93.55076086425781,21.750760864257813,30.293538808158516,2128.0,2019.0037011291506,-108.99629887084939,-5.122006525885779,59.91,51.38139880371094,-8.52860119628906,-14.235688860439092,55.0,42.058801879882814,-12.941198120117186,-23.529451127485792,52.7,43.53190017700195,-9.168099822998052,-17.39677385768131,50.0,35.870801544189455,-14.129198455810545,-28.25839691162109,150.0,156.9479919433594,6.947991943359398,4.6319946289062655,50.0,47.82870208740234,-2.171297912597659,-4.342595825195318,12514.03,12678.31540848389,164.28540848388704,1.3128097701850572
110,252.17999267578125,3467.419921875,231.58999633789062,230.9499969482422,86.06999969482422,6.369999885559082,63.869998931884766,210.3300018310547,7.340000152587891,76.52999877929688,230.32000732421875,19.489999771118164,29.90999984741211,49.029998779296875,126.41999816894531,101.58000183105469,24.600000381469727,150.09500122070312,709.4400024414062,50.90999984741211,131.4600067138672,2410.1201171875,367.79998779296875,252.1199951171875,297.4599914550781,143.1699981689453,39.84000015258789,138.8000030517578,81.62000274658203,2021-04-30,1054.95,1260.8999633789062,205.9499633789062,19.522248768084385,3250.0,3467.419921875,217.419921875,6.68984375,911.41,961.7932547912596,50.383254791259674,5.528055956294058,1375.0,1154.749984741211,-220.25001525878906,-16.018182927911933,,,,,,,,,300.0,295.0793950653076,-4.920604934692392,-1.640201644897464,277.84,273.4290023803711,-4.4109976196288585,-1.5876035198779366,655.45,590.7966122817994,-64.65338771820063,-9.863969443618982,200.0,204.33509674072266,4.335096740722662,2.167548370361331,190.0,180.80120574951172,-9.198794250488277,-4.841470658151724,297.73,252.98019702911378,-44.749802970886236,-15.030330491010726,,,,,151.6,158.8571960449219,7.257196044921898,4.787068631214972,150.0,135.2693980407715,-14.730601959228494,-9.820401306152329,310.53,309.81900558471676,-0.71099441528321,-0.22896158673339453,100.24,94.98060147285462,-5.259398527145379,-5.2468061922838976,200.0,226.64345184326172,26.643451843261715,13.321725921630858,250.0,291.6507850036621,41.65078500366212,16.660314001464847,149.87,166.4756995010376,16.605699501037606,11.08006906054421,72.0,69.67380355834962,-2.3261964416503815,-3.2308283911810856,71.8,92.78962451171874,20.989624511718745,29.233460322728057,2128.0,1977.9179943542483,-150.08200564575168,-7.052725829217653,59.91,49.415519042968754,-10.494480957031243,-17.517077210868372,55.0,41.64439880371094,-13.355601196289058,-24.282911265980104,52.7,41.519299468994134,-11.180700531005868,-21.215750533217964,50.0,36.65280014038086,-13.347199859619138,-26.694399719238277,150.0,152.6800033569336,2.680003356933611,1.7866689046224071,50.0,46.52340156555175,-3.476598434448249,-6.953196868896498,12514.03,12534.797616327285,20.767616327286106,0.16595466310440748
111,251.86000061035156,3386.489990234375,223.69000244140625,230.7100067138672,85.0199966430664,5.989999771118164,61.720001220703125,204.94000244140625,7.110000133514404,75.7699966430664,223.75999450683594,18.639999389648438,29.020000457763672,46.619998931884766,122.97000122070312,96.81999969482422,24.450000762939453,148.36749267578125,684.9000244140625,51.16999816894531,132.5399932861328,2395.169921875,359.9200134277344,247.69000244140625,287.5299987792969,140.47000122070312,39.540000915527344,137.42999267578125,78.55000305175781,2021-05-03,1054.95,1259.3000030517578,204.35000305175777,19.37058657298998,3250.0,3386.489990234375,136.489990234375,4.199692007211539,911.41,928.98458013916,17.574580139160048,1.928284760882594,1375.0,1153.550033569336,-221.44996643066406,-16.105452104048297,,,,,,,,,300.0,285.14640563964844,-14.853594360351565,-4.951198120117188,277.84,266.42200317382816,-11.417996826171816,-4.1095583163589895,655.45,572.2839107465745,-83.16608925342553,-12.68839564473652,200.0,202.3058910369873,2.3058910369873047,1.1529455184936523,190.0,175.6515956878662,-14.348404312133795,-7.551791743228312,297.73,241.9471920776367,-55.782807922363304,-18.736038666699123,,,,,151.6,151.04879653930666,-0.5512034606933298,-0.3635906732805606,150.0,131.57790130615234,-18.42209869384766,-12.281399129231772,310.53,295.30099906921384,-15.229000930786128,-4.904196351652378,100.24,94.40145294570924,-5.838547054290757,-5.8245680908726625,200.0,224.03491394042967,24.034913940429675,12.017456970214837,250.0,281.5624000366211,31.562400036621113,12.624960014648444,149.87,167.3258940124512,17.455894012451182,11.647357051078389,72.0,70.2461964416504,-1.7538035583496026,-2.435838275485559,71.8,92.2140419921875,20.414041992187506,28.431813359592628,2128.0,1935.5418562103275,-192.45814378967248,-9.044085704401901,59.91,48.547240478515626,-11.36275952148437,-18.96638210897074,55.0,40.254199829101566,-14.745800170898434,-26.81054576526988,52.7,40.7363003540039,-11.963699645996101,-22.70151735483131,50.0,36.37680084228516,-13.623199157714843,-27.246398315429687,150.0,151.1729919433594,1.172991943359392,0.7819946289062614,50.0,44.77350173950195,-5.226498260498047,-10.452996520996093,12514.03,12277.197093037988,-236.83290696201288,-1.8925390698441045
112,247.7899932861328,3311.8701171875,218.39999389648438,227.89999389648438,84.41000366210938,5.789999961853027,59.290000915527344,199.97999572753906,6.980000019073486,73.81999969482422,217.17999267578125,17.950000762939453,28.969999313354492,44.560001373291016,119.8499984741211,94.47000122070312,24.799999237060547,143.5124969482422,673.5999755859375,50.709999084472656,127.8499984741211,2354.25,342.0299987792969,240.1199951171875,280.3599853515625,135.22000122070312,37.93000030517578,134.1199951171875,78.61000061035156,2021-05-04,1054.95,1238.949966430664,183.99996643066402,17.441581727159015,3250.0,3311.8701171875,61.8701171875,1.9036959134615385,911.41,907.0151746520995,-4.394825347900451,-0.48220069429789564,1375.0,1139.4999694824219,-235.50003051757812,-17.127274946732953,,,,,,,,,300.0,273.9198042297363,-26.080195770263686,-8.693398590087895,277.84,259.97399444580077,-17.866005554199205,-6.430321607471641,655.45,561.820201535225,-93.62979846477504,-14.284811727023422,200.0,197.09939918518066,-2.9006008148193416,-1.4503004074096708,190.0,170.4862942504883,-19.5137057495117,-10.27037144711142,297.73,232.99100990295412,-64.7389900970459,-21.744194436921337,,,,,151.6,144.3744044494629,-7.2255955505370935,-4.766223977926843,150.0,128.23949836730958,-21.76050163269042,-14.50700108846028,310.53,288.13350372314454,-22.39649627685543,-7.212345434211005,100.24,95.75279705429078,-4.487202945709214,-4.476459443045904,200.0,216.7038703918457,16.703870391845697,8.351935195922849,250.0,276.9169499633789,26.916949963378897,10.766779985351558,149.87,165.82169700622558,15.951697006225572,10.643689201458312,72.0,67.76049919128418,-4.2395008087158175,-5.8881955676608575,71.8,90.638625,18.838625000000008,26.23763927576603,2128.0,1839.3347244354252,-288.6652755645748,-13.565097535929267,59.91,47.06351904296875,-12.846480957031247,-21.442966044118258,55.0,39.25039794921875,-15.749602050781249,-28.635640092329545,52.7,39.2138003540039,-13.486199645996102,-25.59051166223169,50.0,34.89560028076172,-15.10439971923828,-30.20879943847656,150.0,147.53199462890626,-2.4680053710937386,-1.6453369140624925,50.0,44.807700347900386,-5.192299652099614,-10.384599304199227,12514.03,11960.065513488198,-553.9644865118021,-4.426747310912652
113,246.47000122070312,3270.5400390625,213.7899932861328,226.77999877929688,85.1500015258789,5.539999961853027,58.060001373291016,195.6300048828125,6.869999885559082,74.38999938964844,215.39999389648438,17.649999618530273,27.989999771118164,43.45000076293945,116.83999633789062,92.0,24.700000762939453,144.5850067138672,670.9400024414062,51.130001068115234,128.10000610351562,2356.739990234375,335.7200012207031,239.5,271.989990234375,128.38999938964844,37.709999084472656,134.64999389648438,77.83000183105469,2021-05-05,1054.95,1232.3500061035156,177.40000610351558,16.815963420400546,3250.0,3270.5400390625,20.5400390625,0.632001201923077,911.41,887.8698421173095,-23.540157882690437,-2.5828285714102805,1375.0,1133.8999938964844,-241.10000610351562,-17.5345458984375,,,,,,,,,300.0,268.2372063446045,-31.762793655395512,-10.587597885131837,277.84,254.31900634765626,-23.52099365234372,-8.46566140668864,655.45,552.9662907886506,-102.48370921134949,-15.635625785544203,200.0,198.62129837036133,-1.3787016296386696,-0.6893508148193348,190.0,169.08899520874024,-20.911004791259757,-11.005791995399871,297.73,229.09699504852296,-68.63300495147706,-23.052095842366256,,,,,151.6,140.77800247192383,-10.821997528076167,-7.138520796884015,150.0,125.01879608154297,-24.981203918457027,-16.654135945638018,310.53,280.59999999999997,-29.930000000000007,-9.638360222844817,100.24,95.36670294570924,-4.873297054290759,-4.861629144344334,200.0,218.32336013793946,18.32336013793946,9.16168006896973,250.0,275.8234350036621,25.823435003662098,10.329374001464839,149.87,167.19510349273682,17.325103492736815,11.560087737864025,72.0,67.89300323486329,-4.106996765136714,-5.7041621738009916,71.8,90.73448962402344,18.934489624023442,26.37115546521371,2128.0,1805.4014505645755,-322.5985494354245,-15.159706270461678,59.91,46.942,-12.967999999999996,-21.645802036387913,55.0,38.0785986328125,-16.9214013671875,-30.766184303977273,52.7,37.23309982299804,-15.46690017700196,-29.348956692603338,50.0,34.693199157714844,-15.306800842285156,-30.613601684570312,150.0,148.11499328613283,-1.8850067138671704,-1.2566711425781136,50.0,44.36310104370117,-5.636898956298829,-11.273797912597658,12514.03,11813.549008788681,-700.4809912113187,-5.59756522248484
114,249.72999572753906,3306.3701171875,199.83999633789062,226.4199981689453,84.80000305175781,5.309999942779541,42.310001373291016,192.3300018310547,6.480000019073486,73.62999725341797,218.0500030517578,16.540000915527344,26.3799991607666,42.04999923706055,116.77999877929688,88.31999969482422,25.5,145.22999572753906,663.5399780273438,52.439998626708984,129.74000549316406,2381.35009765625,304.1199951171875,237.0399932861328,256.6199951171875,122.7699966430664,36.68000030517578,136.0,77.88999938964844,2021-05-06,1054.95,1248.6499786376953,193.69997863769527,18.361057740906702,3250.0,3306.3701171875,56.3701171875,1.7344651442307693,911.41,829.9355047912596,-81.47449520874034,-8.939390088844794,1375.0,1132.0999908447266,-242.90000915527344,-17.665455211292613,,,,,,,,,300.0,195.4722063446045,-104.5277936553955,-34.84259788513184,277.84,250.0290023803711,-27.810997619628864,-10.009716966465904,655.45,521.575201535225,-133.87479846477504,-20.42486817679076,200.0,196.59209266662597,-3.407907333374027,-1.7039536666870134,190.0,171.16925239562988,-18.830747604370117,-9.910919791773745,297.73,214.68921188354494,-83.04078811645508,-27.891306927906182,,,,,151.6,136.24199752807618,-15.358002471923811,-10.130608490714915,150.0,124.95459869384766,-25.045401306152343,-16.696934204101563,310.53,269.37599906921383,-41.15400093078614,-13.252826113672155,100.24,98.4555,-1.7844999999999942,-1.78022745411013,200.0,219.29729354858398,19.29729354858398,9.64864677429199,250.0,272.781284967041,22.781284967041017,9.112513986816408,149.87,171.47879550933837,21.608795509338364,14.41835958453217,72.0,68.76220291137696,-3.23779708862304,-4.496940400865333,71.8,91.68197875976563,19.88197875976563,27.690778216943777,2128.0,1635.4660977416995,-492.5339022583005,-23.14539014371713,59.91,46.45983868408203,-13.450161315917967,-22.45061144369549,55.0,35.92679931640625,-19.073200683593747,-34.678546697443174,52.7,35.60329902648925,-17.09670097351075,-32.441557824498574,50.0,33.74560028076172,-16.25439971923828,-32.50879943847656,150.0,149.60000000000002,-0.39999999999997726,-0.2666666666666515,50.0,44.397299652099605,-5.602700347900395,-11.20540069580079,12514.03,11500.811144355965,-1013.2188556440351,-8.096663150432244
115,252.4600067138672,3291.610107421875,206.0399932861328,225.30999755859375,85.9800033569336,5.409999847412109,41.880001068115234,191.5500030517578,6.670000076293945,74.62000274658203,216.5,17.5,26.690000534057617,35.90999984741211,117.81999969482422,89.41999816894531,25.25,148.12249755859375,672.3699951171875,53.43000030517578,130.2100067138672,2398.68994140625,307.1499938964844,239.41000366210938,260.32000732421875,124.88999938964844,36.939998626708984,137.85000610351562,78.80999755859375,2021-05-07,1054.95,1262.300033569336,207.3500335693359,19.654963132786946,3250.0,3291.610107421875,41.610107421875,1.2803109975961537,911.41,855.6840921173094,-55.725907882690535,-6.114252409200089,1375.0,1126.5499877929688,-248.45001220703125,-18.069091796875,,,,,,,,,300.0,193.4856049346924,-106.51439506530761,-35.50479835510254,277.84,249.01500396728517,-28.824996032714807,-10.374674644656928,655.45,536.8683061408997,-118.58169385910037,-18.091646023205488,200.0,199.235407333374,-0.7645926666259868,-0.3822963333129934,190.0,169.95250000000001,-20.047499999999985,-10.551315789473676,297.73,227.15,-70.58000000000001,-23.70604238739798,,,,,151.6,116.34839950561525,-35.251600494384746,-23.253034626902867,150.0,126.06739967346192,-23.93260032653808,-15.955066884358718,310.53,272.7309944152832,-37.79900558471678,-12.17241670199877,100.24,97.49025,-2.7497499999999917,-2.7431664006384597,200.0,223.66497131347657,23.66497131347657,11.832485656738285,250.0,276.4113049926758,26.41130499267581,10.564521997070324,149.87,174.7161009979248,24.846100997924793,16.578435309217852,72.0,69.01130355834961,-2.98869644165039,-4.150967280069986,71.8,92.34956274414063,20.54956274414063,28.62056092498695,2128.0,1651.7605221771244,-476.23947782287564,-22.3796747097216,59.91,46.92436071777344,-12.985639282226558,-21.67524500455109,55.0,36.44480102539063,-18.555198974609368,-33.73672540838067,52.7,36.21809982299804,-16.48190017700196,-31.274952897536927,50.0,33.984798736572266,-16.015201263427734,-32.03040252685547,150.0,151.6350067138672,1.6350067138671989,1.090004475911466,50.0,44.92169860839844,-5.078301391601563,-10.156602783203127,12514.03,11562.530618280793,-951.4993817192076,-7.603460929206722
116,247.17999267578125,3190.489990234375,193.82000732421875,219.52999877929688,80.8499984741211,5.010000228881836,42.220001220703125,183.44000244140625,6.21999979019165,72.19000244140625,213.88999938964844,16.780000686645508,25.459999084472656,35.56999969482422,113.73999786376953,81.58000183105469,25.200000762939453,142.65750122070312,629.0399780273438,53.15999984741211,126.8499984741211,2341.659912109375,294.70001220703125,228.2100067138672,254.38999938964844,120.44999694824219,34.33000183105469,128.94000244140625,75.98999786376953,2021-05-10,1054.95,1235.8999633789062,180.9499633789062,17.152468209764084,3250.0,3190.489990234375,-59.510009765625,-1.8310772235576922,911.41,804.9344904174803,-106.47550958251963,-11.682503986407832,1375.0,1097.6499938964844,-277.3500061035156,-20.170909534801137,,,,,,,,,300.0,195.05640563964843,-104.94359436035157,-34.981198120117185,277.84,238.47200317382814,-39.36799682617183,-14.169304933116843,655.45,500.647783112526,-154.80221688747406,-23.617700341364568,200.0,192.7473065185547,-7.252693481445306,-3.626346740722653,190.0,167.90364952087404,-22.09635047912596,-11.6296581469084,297.73,217.8044089126587,-79.92559108734133,-26.844990792779136,,,,,151.6,115.24679901123048,-36.353200988769515,-23.97968402953134,150.0,121.70179771423341,-28.298202285766592,-18.865468190511063,310.53,248.8190055847168,-61.71099441528318,-19.87279632089756,100.24,97.29720294570923,-2.9427970542907644,-2.935751251287674,200.0,215.4128268432617,15.412826843261712,7.706413421630856,250.0,258.598334967041,8.598334967041012,3.439333986816405,149.87,173.8331995010376,23.963199501037593,15.989323747939943,72.0,67.23049919128418,-4.769500808715819,-6.62430667877197,71.8,90.15390661621093,18.353906616210935,25.562544033719966,2128.0,1584.8082556457523,-543.1917443542477,-25.52592783619585,59.91,44.72916131591797,-15.180838684082026,-25.339406917179147,55.0,35.61459991455079,-19.385400085449213,-35.24618197354402,52.7,34.93049911499023,-17.76950088500977,-33.718217998121006,50.0,31.583601684570315,-18.416398315429685,-36.83279663085937,150.0,141.8340026855469,-8.165997314453108,-5.443998209635406,50.0,43.31429878234863,-6.685701217651371,-13.371402435302741,12514.03,11146.713986323739,-1367.3160136762615,-10.926264470168775
